time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,sunshine_duration,daylight_duration,et0_fao_evapotranspiration,precipitation_sum
2021-02-16,-9.9,-17.1,-14.0,-14.1,-22.9,13.8,18.0,274,10.53,30031.46,36584.26,0.49,0.0
2021-02-17,-6.8,-16.5,-11.6,-11.1,-21.7,11.3,19.1,207,8.67,18273.4,36797.49,0.48,0.0
2021-02-18,-8.3,-14.7,-9.8,-11.9,-19.6,20.2,34.9,356,7.87,20643.17,37012.54,0.35,0.3
2021-02-19,-9.0,-22.8,-15.3,-13.6,-27.6,12.2,20.2,219,11.7,35556.92,37229.73,0.51,0.0
2021-02-20,0.4,-13.1,-7.0,-4.1,-18.4,15.9,26.3,214,6.9,14071.7,37448.88,0.53,0.0
2021-02-21,2.8,0.2,1.0,-0.7,-4.0,15.5,25.6,265,6.4,13019.15,37669.75,0.57,0.2
2021-02-22,4.9,-1.5,1.1,0.8,-6.0,15.4,25.6,277,11.41,35992.84,37892.18,0.97,0.0
2021-02-23,-0.1,-4.2,-2.0,-4.4,-9.1,16.2,29.9,111,6.42,7533.27,38115.98,0.47,0.0
2021-02-24,3.0,-4.7,-0.3,0.1,-10.1,17.1,30.2,198,4.79,0.0,38340.94,0.49,0.5
2021-02-25,7.7,1.2,3.8,4.2,-2.1,16.2,28.8,270,10.92,36169.63,38566.91,0.97,0.0
2021-02-26,10.1,1.2,4.6,6.1,-3.4,19.4,37.8,266,11.75,36239.67,38793.69,1.23,0.0
2021-02-27,5.2,1.5,3.3,0.6,-2.9,22.0,39.6,300,3.41,3331.58,39021.12,0.51,2.9
2021-02-28,3.2,0.7,1.6,-1.9,-3.9,21.1,39.6,310,3.92,2020.91,39249.02,0.54,3.0
2021-03-01,2.6,0.2,1.1,-1.0,-3.7,13.2,26.6,337,3.83,883.76,39477.22,0.43,0.5
2021-03-02,3.8,0.4,2.1,-1.6,-4.0,24.1,46.8,290,3.7,0.0,39705.56,0.57,0.0
2021-03-03,6.8,-1.4,2.2,2.2,-6.0,21.4,38.2,299,13.01,37818.77,39933.89,1.36,0.0
2021-03-04,10.3,-0.9,4.0,5.7,-5.5,24.3,46.1,250,11.63,36649.9,40162.03,1.44,0.3
2021-03-05,3.3,-0.7,1.7,0.0,-4.7,18.0,33.5,338,5.45,8546.09,40389.83,0.7,1.4
2021-03-06,2.2,-5.7,-2.0,-3.3,-10.7,21.4,46.8,315,12.44,38044.34,40617.14,1.36,0.7
2021-03-07,3.1,-5.1,-0.6,-4.0,-10.4,33.5,64.4,253,7.64,21865.54,40843.79,1.29,0.2
2021-03-08,2.5,-4.4,0.3,-3.6,-9.8,26.1,53.3,287,11.07,31442.46,41069.63,1.39,0.9
2021-03-09,-1.7,-6.1,-3.8,-6.5,-10.5,17.2,34.6,324,9.74,25747.44,41294.68,0.99,0.0
2021-03-10,1.0,-7.6,-4.0,-3.3,-11.9,9.8,23.8,143,14.61,39469.73,41520.62,1.37,0.0
2021-03-11,2.1,-7.6,-3.3,-3.3,-11.7,19.2,33.5,149,14.55,39073.36,41747.78,1.54,0.0
2021-03-12,1.6,-4.2,-1.9,-5.1,-10.6,34.5,66.6,168,4.74,3600.0,41976.01,1.17,6.4
2021-03-13,9.1,-0.3,3.2,5.1,-4.4,17.3,31.0,221,14.81,39930.04,42205.16,1.63,0.7
2021-03-14,9.2,1.0,4.4,4.1,-3.9,27.4,50.4,189,12.71,26535.6,42435.11,1.41,0.0
2021-03-15,6.8,0.3,3.8,3.9,-2.6,11.8,25.2,135,4.87,3773.87,42665.69,0.56,2.5
2021-03-16,9.0,1.4,4.7,5.3,-2.6,19.2,36.4,112,11.92,36969.35,42896.77,1.31,0.8
2021-03-17,5.7,-0.7,2.5,1.3,-4.9,15.9,33.1,43,7.6,13539.94,43128.21,1.03,0.0
2021-03-18,5.9,0.2,2.8,1.5,-3.4,14.7,29.9,349,10.7,36814.44,43359.88,1.21,0.1
2021-03-19,3.3,-0.5,1.3,-0.5,-3.9,14.7,29.9,341,7.12,6468.62,43591.63,0.73,1.6
2021-03-20,4.7,-2.3,0.8,-0.2,-6.3,13.9,30.6,330,13.26,31575.08,43823.32,1.43,0.5
2021-03-21,4.1,-3.8,-0.0,-2.1,-8.2,25.1,47.2,259,11.09,30996.77,44054.81,1.44,0.0
2021-03-22,2.8,-0.9,1.0,-1.5,-5.9,16.0,29.9,278,5.79,3600.0,44285.96,1.1,1.2
2021-03-23,2.6,-3.8,-0.4,-3.2,-8.5,24.5,53.6,349,16.4,43123.12,44516.65,1.7,1.0
2021-03-24,5.1,-3.0,0.5,-0.6,-8.8,24.7,48.2,20,12.83,35154.37,44746.71,1.6,0.1
2021-03-25,7.3,-3.4,1.3,2.1,-8.1,18.2,37.8,359,17.75,42420.46,44976.02,1.99,0.0
2021-03-26,10.8,-1.8,4.0,6.3,-6.1,17.8,37.8,341,16.99,40970.65,45204.42,2.15,0.0
2021-03-27,13.2,2.8,7.2,9.7,-0.2,10.9,24.5,321,15.66,43006.34,45431.77,2.14,0.1
2021-03-28,14.4,0.4,7.6,10.9,-2.8,18.4,32.8,232,17.16,43200.0,45657.92,2.56,0.3
2021-03-29,10.6,4.1,6.6,7.9,-0.3,20.7,37.4,346,9.71,22043.99,45882.89,1.3,0.1
2021-03-30,12.8,3.1,7.7,9.7,-0.2,14.8,28.1,157,13.83,28911.68,46108.23,2.22,0.0
2021-03-31,13.6,5.2,8.8,11.4,0.5,14.7,27.7,207,7.57,5453.12,46334.27,1.79,0.4
2021-04-01,18.8,8.9,13.1,15.8,6.1,15.0,29.5,226,16.23,39861.14,46560.88,2.85,0.8
2021-04-02,11.9,4.2,7.8,8.3,0.2,24.2,45.7,302,5.18,4025.7,46787.91,1.1,6.0
2021-04-03,10.4,1.1,5.4,6.4,-2.2,13.0,29.5,332,15.73,33212.05,47015.25,2.18,0.0
2021-04-04,8.4,-0.2,3.8,6.0,-3.5,11.6,28.8,337,15.61,43200.0,47242.76,1.73,3.1
2021-04-05,9.0,-1.5,4.1,4.4,-4.9,16.8,33.5,234,15.11,34745.48,47470.31,2.17,0.3
2021-04-06,12.4,2.2,6.8,9.3,-2.1,21.2,37.8,208,13.73,25774.89,47697.75,2.37,0.1
2021-04-07,5.5,0.6,2.8,2.5,-4.1,19.5,36.7,304,4.34,0.0,47924.94,0.53,4.8
2021-04-08,7.2,-1.4,2.7,2.7,-6.1,21.6,43.6,265,18.32,44328.62,48151.75,2.03,0.2
2021-04-09,9.1,-1.1,3.8,5.6,-5.0,12.3,24.8,270,19.28,45318.32,48378.04,2.3,0.5
2021-04-10,12.6,-0.1,6.4,8.8,-4.0,16.3,33.8,183,21.44,45579.71,48603.64,3.02,0.0
2021-04-11,15.7,1.4,8.2,12.9,-2.2,11.8,23.4,150,21.79,46576.37,48828.43,3.36,0.0
2021-04-12,13.8,2.0,7.8,10.6,-1.8,12.3,27.0,64,12.77,23950.03,49052.23,2.01,1.5
2021-04-13,12.4,6.3,9.3,9.9,4.5,14.1,29.2,138,6.92,3982.82,49274.9,1.17,0.0
2021-04-14,16.1,8.1,10.7,13.6,5.2,13.7,29.9,148,12.97,26896.43,49496.28,2.24,0.0
2021-04-15,14.4,7.7,10.2,12.2,5.9,7.9,23.0,234,11.85,27996.42,49716.19,1.89,0.0
2021-04-16,10.1,6.1,7.9,8.3,3.5,10.8,19.8,305,7.63,607.45,49934.47,1.11,8.9
2021-04-17,8.4,5.6,7.1,6.8,2.9,10.0,21.6,150,5.79,3600.0,50150.95,0.88,3.5
2021-04-18,10.9,3.3,7.3,8.6,0.4,16.3,34.9,294,8.2,21024.21,50365.6,1.21,0.7
2021-04-19,12.4,1.5,7.7,9.2,-1.8,14.8,31.0,26,17.22,48225.97,50579.95,2.38,0.1
2021-04-20,11.4,3.2,7.6,9.0,0.4,15.7,32.4,5,17.38,48879.18,50794.3,2.15,0.3
2021-04-21,13.1,4.8,8.6,9.9,1.6,18.8,36.4,273,15.51,37045.11,51008.5,2.14,0.9
2021-04-22,16.4,5.9,11.0,13.2,3.2,20.4,47.2,215,18.8,44053.2,51222.41,2.95,3.0
2021-04-23,11.4,4.2,7.9,7.5,0.3,20.4,38.5,295,11.21,10422.81,51435.88,1.98,2.5
2021-04-24,8.6,1.6,5.0,3.9,-2.6,26.4,56.2,282,22.19,50400.0,51648.74,2.74,0.3
2021-04-25,10.1,0.9,5.5,5.3,-3.5,19.8,40.0,262,13.96,28800.0,51860.84,2.07,1.6
2021-04-26,8.6,2.3,5.2,4.0,-1.1,17.1,35.3,323,18.71,39765.18,52072.02,2.42,1.7
2021-04-27,8.3,0.4,3.9,4.5,-3.1,13.2,30.2,279,18.94,46301.92,52282.1,2.26,1.3
2021-04-28,12.9,-0.4,6.4,9.9,-3.7,10.5,22.3,227,22.61,50400.0,52490.93,3.1,0.0
2021-04-29,16.5,1.8,9.6,12.6,-1.3,19.9,41.4,163,19.75,47851.2,52698.3,3.29,0.0
2021-04-30,20.9,8.9,14.4,18.1,5.9,19.2,45.0,200,17.97,43681.81,52904.06,3.36,1.1
2021-05-01,21.4,9.8,15.8,19.8,8.3,12.3,21.6,248,23.49,49879.9,53108.0,4.08,0.0
2021-05-02,22.2,12.9,16.4,23.0,11.3,23.1,47.2,161,18.39,37260.72,53309.94,3.28,2.5
2021-05-03,14.9,7.2,11.7,13.8,2.1,29.2,56.5,273,22.46,49825.06,53509.67,3.47,0.4
2021-05-04,12.9,4.5,8.5,8.4,-0.1,26.1,50.4,273,21.78,49589.43,53706.98,3.33,0.5
2021-05-05,20.2,6.3,13.5,16.2,2.1,22.8,42.8,190,23.82,49792.57,53901.69,4.76,0.1
2021-05-06,15.6,8.7,12.6,12.0,5.9,25.1,56.2,236,17.45,47710.44,54093.55,3.5,1.3
2021-05-07,18.0,4.7,12.0,13.8,1.7,28.1,54.0,188,14.02,23638.56,54282.35,3.06,5.4
2021-05-08,11.9,5.9,9.2,11.3,1.9,27.3,57.2,298,10.27,18805.94,54468.02,1.35,7.6
2021-05-09,13.6,3.3,8.7,9.9,-0.5,24.1,46.4,309,20.89,46335.23,54651.98,3.04,1.7
2021-05-10,17.9,4.3,11.4,16.3,1.1,11.0,23.4,92,26.99,50950.48,54834.48,4.27,0.0
2021-05-11,21.9,6.3,14.6,19.6,3.1,19.8,38.5,17,26.48,51284.31,55015.36,4.75,0.0
2021-05-12,14.7,8.8,12.5,12.0,5.3,25.6,51.1,86,17.07,37731.55,55194.45,3.13,0.0
2021-05-13,16.8,8.1,12.7,11.8,6.5,23.6,46.1,152,15.55,34889.75,55371.56,3.16,0.6
2021-05-14,20.0,11.6,15.1,18.3,9.8,18.8,42.8,159,16.56,36157.02,55546.52,3.13,2.1
2021-05-15,21.0,10.4,15.6,20.3,9.4,15.3,42.8,217,20.99,47535.48,55719.15,3.63,4.6
2021-05-16,23.7,8.6,17.0,23.2,6.9,11.8,23.4,154,25.06,51917.67,55889.25,4.6,0.0
2021-05-17,19.5,13.9,16.2,18.8,13.6,16.5,35.6,326,11.87,12994.94,56056.63,2.13,16.5
2021-05-18,20.1,11.6,15.3,20.0,11.1,13.0,32.0,130,16.58,37284.53,56221.09,2.66,7.6
2021-05-19,17.1,11.7,13.7,16.1,9.1,23.7,43.9,275,9.82,12142.54,56382.41,1.57,14.1
2021-05-20,17.1,10.2,13.4,13.5,7.7,28.3,52.6,294,18.53,41813.92,56540.41,3.03,5.0
2021-05-21,18.9,9.6,14.0,16.3,7.5,14.2,31.3,323,24.09,51665.28,56694.84,3.9,0.1
2021-05-22,22.0,8.1,15.9,19.9,6.2,17.2,33.5,190,26.29,54771.93,56845.52,5.09,0.0
2021-05-23,20.4,12.9,16.5,17.9,11.2,17.7,37.4,255,24.63,42258.81,56992.21,4.57,1.0
2021-05-24,17.4,11.6,14.3,15.8,10.8,19.2,45.7,12,14.73,28494.3,57134.68,2.41,21.5
2021-05-25,20.6,8.6,15.7,19.7,7.1,15.9,32.8,144,22.66,49740.7,57272.72,4.07,0.0
2021-05-26,19.0,13.3,16.3,18.7,12.3,15.3,32.0,239,12.31,25198.12,57406.08,2.2,3.3
2021-05-27,21.5,12.4,17.0,22.4,12.0,15.3,32.8,162,15.8,36830.02,57534.53,2.71,6.7
2021-05-28,22.0,15.4,18.0,23.1,16.2,8.8,25.2,324,16.3,39852.39,57657.96,2.87,26.3
2021-05-29,18.9,14.1,16.2,17.5,12.9,24.3,48.6,326,15.24,28417.45,57777.33,2.6,0.6
2021-05-30,16.5,11.8,14.0,14.5,9.5,15.1,31.7,20,12.47,23255.62,57892.86,2.19,2.2
2021-05-31,15.4,10.2,12.5,12.2,7.9,18.5,37.4,47,19.03,47079.65,58004.37,3.05,0.1
2021-06-01,15.0,7.1,11.8,10.6,4.9,23.9,49.3,42,18.94,33080.95,58111.78,3.27,0.0
2021-06-02,18.0,10.8,13.7,14.6,6.6,26.6,52.6,27,11.75,9870.38,58214.93,3.16,0.0
2021-06-03,19.4,12.0,15.9,15.7,8.8,30.3,57.6,23,22.19,48446.43,58313.69,4.56,0.0
2021-06-04,21.5,13.1,17.1,19.1,11.6,17.1,35.6,360,24.3,52938.64,58407.94,4.73,0.0
2021-06-05,21.8,13.1,17.5,19.4,12.3,13.4,28.8,330,20.29,54866.96,58497.54,4.07,0.0
2021-06-06,21.5,12.7,16.8,19.9,11.8,13.7,35.6,302,13.37,20574.21,58582.35,2.95,0.6
2021-06-07,22.8,13.2,18.1,23.0,12.7,18.1,43.9,328,22.69,53770.18,58662.25,4.07,4.9
2021-06-08,23.0,14.2,18.4,22.5,14.0,16.0,40.3,329,21.88,53654.21,58737.12,3.77,2.3
2021-06-09,23.8,15.1,19.0,25.4,15.3,20.1,38.2,332,23.98,55979.11,58806.82,4.24,3.7
2021-06-10,20.8,14.4,17.8,20.8,14.0,17.2,33.5,334,19.54,49517.04,58871.22,3.33,2.4
2021-06-11,21.7,14.9,18.3,21.2,15.1,17.3,37.4,351,21.45,45175.19,58930.22,3.85,1.0
2021-06-12,23.7,13.3,19.1,25.7,13.3,11.6,30.6,293,24.87,56948.16,58983.66,4.47,0.2
2021-06-13,21.2,14.8,18.0,19.9,14.2,20.7,41.8,273,24.52,48882.11,59031.45,4.37,1.3
2021-06-14,24.8,14.8,19.1,26.2,12.9,17.6,37.4,33,21.04,49194.66,59073.46,4.04,2.6
2021-06-15,26.1,16.9,21.4,26.8,17.7,15.4,33.5,18,23.33,55984.64,59109.61,4.5,4.0
2021-06-16,25.7,18.0,22.1,25.2,18.6,19.9,41.4,9,26.52,57600.0,59139.74,5.62,0.0
2021-06-17,27.2,17.2,22.5,25.8,17.0,22.2,43.6,39,25.27,57600.0,59163.79,5.81,0.0
2021-06-18,27.2,16.7,22.5,27.0,15.6,21.9,43.6,57,26.1,57600.0,59181.91,5.99,1.7
2021-06-19,28.5,18.0,23.3,28.0,17.8,21.0,49.0,94,24.28,56065.94,59194.16,5.58,0.9
2021-06-20,29.9,19.8,24.7,28.6,20.5,24.5,47.5,81,27.15,50235.91,59200.59,6.93,0.0
2021-06-21,30.0,19.4,24.9,31.7,19.0,16.1,34.9,109,26.15,55723.14,59201.22,6.15,0.0
2021-06-22,31.8,20.2,26.3,31.2,22.5,21.5,43.2,104,26.54,57600.0,59196.1,6.66,0.0
2021-06-23,33.7,20.1,27.3,35.3,21.0,17.0,48.2,70,25.89,50400.0,59185.28,6.64,0.6
2021-06-24,34.6,21.7,27.9,36.1,23.0,19.1,42.1,80,22.91,47761.45,59168.8,6.16,0.6
2021-06-25,33.9,21.1,27.7,36.7,22.9,11.6,37.1,138,24.37,55041.36,59146.73,5.75,0.2
2021-06-26,33.3,21.6,26.4,35.5,23.2,14.4,37.8,11,24.06,48774.7,59119.13,5.32,6.4
2021-06-27,26.3,19.9,23.2,27.8,20.6,17.3,33.8,313,17.28,45177.11,59086.05,3.75,4.2
2021-06-28,25.9,18.2,21.7,25.1,18.0,24.8,48.6,297,21.66,55736.48,59047.56,4.83,1.0
2021-06-29,25.3,17.8,21.4,25.0,18.1,15.7,38.2,287,21.69,54514.2,59003.72,4.45,1.4
2021-06-30,28.4,15.5,22.8,28.3,16.4,12.2,26.3,225,25.32,57600.0,58954.63,5.23,0.0
2021-07-01,30.2,18.8,24.9,32.2,20.8,12.3,30.2,166,24.05,55811.7,58900.34,5.32,0.7
2021-07-02,27.2,19.9,23.7,29.3,21.5,12.6,31.7,240,24.75,56071.33,58840.93,5.02,0.5
2021-07-03,26.0,18.7,22.2,28.3,20.6,11.0,26.6,235,17.72,46118.17,58776.48,3.58,2.9
2021-07-04,27.0,17.6,22.5,29.0,19.1,12.1,25.2,356,20.41,53963.37,58707.1,4.03,2.4
2021-07-05,28.4,19.8,24.0,28.5,21.8,22.5,44.3,45,23.05,53965.12,58632.84,5.18,0.6
2021-07-06,27.7,19.9,23.2,29.5,20.6,15.8,36.4,41,20.04,36832.41,58553.8,4.31,5.7
2021-07-07,28.2,19.4,23.8,28.1,21.0,18.1,37.8,67,27.49,56154.64,58469.98,5.84,0.0
2021-07-08,29.9,18.0,24.9,30.6,18.8,10.2,24.8,86,25.6,57417.32,58380.61,5.77,0.0
2021-07-09,29.6,18.6,24.7,30.4,18.9,10.3,26.6,132,28.29,57363.44,58285.64,6.19,0.0
2021-07-10,31.4,17.4,25.6,31.9,18.2,10.8,22.3,85,26.9,57307.1,58185.28,5.84,0.0
2021-07-11,30.7,19.0,26.1,30.8,20.6,12.0,26.6,44,23.43,57248.43,58079.75,5.51,0.1
2021-07-12,27.9,20.8,24.6,30.6,22.2,13.3,29.9,49,16.43,36366.63,57969.23,3.65,6.3
2021-07-13,29.8,19.6,25.1,33.2,22.5,8.2,29.2,113,24.86,54947.02,57853.94,5.1,0.1
2021-07-14,31.5,20.1,26.6,34.3,22.5,9.0,22.7,169,25.24,55613.48,57734.08,5.56,0.0
2021-07-15,33.2,21.3,27.8,34.6,23.4,11.7,29.9,222,26.08,56167.52,57609.85,6.21,0.0
2021-07-16,32.8,22.8,28.0,35.3,23.6,12.2,28.1,323,24.57,55692.37,57481.46,6.01,0.0
2021-07-17,31.2,20.6,26.6,34.1,23.3,12.9,28.8,16,23.23,54052.29,57349.1,5.2,0.5
2021-07-18,31.9,22.6,27.4,34.8,26.3,11.7,31.7,19,23.39,53679.55,57212.98,5.24,0.0
2021-07-19,29.6,21.2,24.8,34.0,24.9,18.4,37.8,12,18.98,39215.56,57073.27,3.84,6.6
2021-07-20,27.7,20.0,23.5,29.2,22.4,15.2,27.0,345,17.1,34826.48,56930.17,3.7,0.8
2021-07-21,24.0,19.2,21.7,24.0,19.3,27.0,51.1,355,14.85,25849.93,56783.88,3.58,7.0
2021-07-22,23.1,16.5,20.0,20.9,15.8,23.4,46.1,349,23.63,48622.51,56634.55,4.92,0.0
2021-07-23,25.5,14.6,20.0,24.7,13.4,14.7,31.3,319,24.52,47498.43,56482.39,4.95,0.0
2021-07-24,26.0,16.9,21.4,25.7,16.7,9.8,21.2,290,19.25,51300.86,56327.57,4.06,0.1
2021-07-25,27.0,17.0,22.2,26.9,17.6,8.7,21.2,182,21.78,51596.37,56170.27,4.5,0.1
2021-07-26,27.8,17.4,23.2,28.1,18.4,12.8,27.0,146,20.28,51254.62,56010.64,4.47,0.0
2021-07-27,30.5,18.8,24.9,30.6,20.4,17.3,39.6,164,23.41,44993.16,55848.71,5.55,0.0
2021-07-28,30.0,20.5,24.9,32.1,21.4,12.8,31.7,237,21.64,50040.57,55683.16,4.71,6.7
2021-07-29,31.4,19.8,25.8,33.4,21.9,15.5,31.7,257,22.3,47682.06,55513.81,5.19,0.0
2021-07-30,29.0,20.1,24.6,28.6,21.2,15.4,32.8,299,22.27,50846.82,55340.91,5.21,0.0
2021-07-31,30.8,18.2,25.0,30.8,18.8,10.2,25.2,235,22.98,50483.71,55164.7,5.13,0.0
2021-08-01,29.2,20.7,24.6,31.9,21.9,12.9,37.4,181,20.6,50005.4,54985.38,4.37,1.6
2021-08-02,30.0,20.9,24.6,30.8,20.1,24.8,53.6,236,18.84,40306.02,54803.19,4.81,3.3
2021-08-03,25.0,16.0,20.6,25.1,15.6,14.9,31.7,291,21.7,50400.0,54618.33,4.47,0.7
2021-08-04,26.2,14.9,21.1,26.1,15.0,9.3,24.8,180,20.93,44446.37,54431.03,4.24,0.1
2021-08-05,27.2,18.2,22.5,28.5,18.9,13.5,29.5,159,18.03,47235.07,54241.48,3.85,1.9
2021-08-06,25.5,18.5,21.8,25.7,20.5,20.9,50.8,165,12.56,19889.7,54049.88,2.72,12.1
2021-08-07,23.0,16.4,19.2,21.0,16.0,17.5,38.2,272,19.29,39654.62,53856.42,3.8,0.0
2021-08-08,26.4,13.6,20.5,26.7,13.5,10.5,25.6,341,24.83,50400.0,53661.3,4.7,0.0
2021-08-09,28.9,14.8,23.0,29.5,14.8,15.5,27.4,343,24.2,50400.0,53464.7,5.07,0.0
2021-08-10,27.0,18.8,22.9,27.0,19.4,20.8,40.3,338,19.88,50400.0,53266.79,4.33,0.2
2021-08-11,28.7,17.5,23.3,27.7,17.0,18.6,38.2,324,24.09,50400.0,53067.75,5.88,0.0
2021-08-12,25.6,16.7,21.0,22.6,15.7,23.7,45.7,306,22.37,50320.75,52867.75,5.3,0.0
2021-08-13,25.5,14.4,20.3,23.6,13.6,16.2,34.2,319,19.05,48102.12,52666.96,4.26,0.0
2021-08-14,27.0,14.4,21.5,27.7,14.4,9.4,18.0,310,23.04,50400.0,52465.52,4.39,0.0
2021-08-15,29.4,15.6,23.0,29.9,15.2,8.9,24.1,216,22.55,50400.0,52263.61,4.87,0.0
2021-08-16,30.8,18.4,25.1,31.2,19.5,13.3,29.9,187,20.55,48123.74,52061.2,5.15,0.0
2021-08-17,32.5,20.7,26.6,31.6,21.0,22.3,44.6,177,22.06,50400.0,51856.86,6.41,0.0
2021-08-18,22.5,17.4,19.2,23.8,17.2,16.2,37.4,329,11.74,22864.86,51650.31,2.11,8.5
2021-08-19,22.5,14.9,18.4,21.0,14.2,15.2,30.2,328,16.5,36794.55,51441.76,3.42,2.1
2021-08-20,24.7,14.4,19.7,22.7,13.3,19.5,39.6,338,20.87,49102.18,51231.38,4.47,0.0
2021-08-21,25.9,15.1,20.4,24.6,14.5,15.0,32.0,320,20.57,50099.25,51019.34,4.48,0.0
2021-08-22,23.6,15.0,19.3,22.4,15.2,12.7,24.1,321,17.96,49736.95,50805.83,3.45,0.0
2021-08-23,24.2,13.3,19.5,24.1,13.3,6.9,18.7,347,17.96,40386.05,50591.0,3.42,0.0
2021-08-24,26.9,14.8,20.2,25.0,14.7,16.3,34.9,140,13.28,27285.62,50375.02,3.24,0.9
2021-08-25,21.5,15.4,18.4,22.4,14.7,13.5,33.5,208,10.75,28589.09,50158.04,2.06,12.7
2021-08-26,17.8,12.4,15.0,18.2,12.3,8.3,30.2,231,6.81,3682.34,49940.21,1.25,6.0
2021-08-27,21.5,13.2,16.7,21.6,12.6,13.0,27.0,292,13.4,35990.6,49721.7,2.34,0.1
2021-08-28,21.6,13.4,17.1,20.8,12.8,18.9,37.1,227,18.08,37580.0,49502.64,3.25,3.5
2021-08-29,24.6,12.6,18.2,25.4,11.8,15.6,31.3,55,11.48,25411.74,49283.18,2.37,1.8
2021-08-30,26.5,17.9,21.1,27.7,18.9,15.9,46.8,97,14.0,38386.48,49063.45,2.85,10.9
2021-08-31,21.8,13.9,18.3,20.8,13.4,18.7,36.4,284,19.42,44381.84,48843.6,3.32,1.4
2021-09-01,21.9,11.8,16.2,21.2,11.1,11.5,25.9,258,13.6,36296.93,48623.75,2.36,1.3
2021-09-02,14.7,11.8,13.7,13.7,7.9,31.7,59.0,324,12.67,36171.1,48404.05,2.72,0.4
2021-09-03,17.6,8.1,13.3,14.0,4.9,26.2,49.7,281,15.33,42052.89,48184.62,3.19,0.0
2021-09-04,15.7,9.6,13.4,12.1,7.6,19.2,35.6,325,14.11,41729.46,47965.59,2.59,0.2
2021-09-05,14.7,6.3,10.7,12.2,4.0,18.0,36.4,320,16.92,44301.13,47746.93,2.49,1.1
2021-09-06,14.8,5.7,10.7,12.1,3.5,9.2,22.3,315,10.96,24102.14,47527.18,1.89,0.0
2021-09-07,18.5,6.2,12.4,16.2,3.7,10.7,24.1,216,17.13,40317.26,47306.07,2.93,0.0
2021-09-08,21.6,9.9,14.6,19.5,6.5,13.8,29.5,227,17.4,43339.75,47083.76,3.37,0.0
2021-09-09,23.4,10.4,16.1,22.4,8.8,11.3,24.8,259,18.89,43383.72,46860.36,3.36,0.0
2021-09-10,23.9,10.2,17.3,24.3,9.0,7.6,13.0,280,18.77,43427.86,46636.04,3.16,0.0
2021-09-11,24.0,10.4,17.7,23.3,9.6,11.2,16.9,356,17.94,43200.0,46410.91,3.23,0.0
2021-09-12,24.5,11.6,18.0,24.6,10.2,10.7,22.0,351,17.72,43200.0,46185.13,3.19,0.0
2021-09-13,25.0,11.1,18.0,24.1,10.1,13.7,26.6,288,16.74,43200.13,45958.82,3.25,0.1
2021-09-14,21.5,14.0,17.2,19.6,13.5,16.3,33.5,317,15.22,43200.0,45732.11,2.75,0.0
2021-09-15,19.3,9.9,14.5,17.3,8.2,8.9,22.7,355,18.04,43200.0,45505.14,2.91,0.0
2021-09-16,20.6,10.6,15.6,19.5,9.1,11.2,19.4,77,15.31,43200.0,45278.03,2.67,0.0
2021-09-17,22.5,12.4,16.6,21.0,10.5,21.9,41.4,161,8.45,14891.1,45050.91,2.26,1.4
2021-09-18,20.3,13.3,16.7,19.3,13.2,21.2,43.2,196,7.78,15511.45,44823.89,1.5,4.7
2021-09-19,15.9,9.4,12.2,14.3,6.6,19.2,42.8,229,6.42,15373.35,44597.12,1.07,4.6
2021-09-20,12.1,8.6,10.0,9.2,4.6,24.8,45.0,282,4.41,2113.45,44370.72,0.9,2.4
2021-09-21,8.7,6.2,7.5,6.2,2.0,24.1,45.0,292,4.49,6370.39,44144.8,0.94,1.5
2021-09-22,8.6,6.3,7.2,4.9,2.6,18.2,33.5,306,3.86,0.0,43919.5,0.84,0.6
2021-09-23,8.8,6.0,7.4,5.9,3.4,13.9,28.1,287,4.41,1525.96,43694.94,0.77,0.9
2021-09-24,13.9,6.8,10.1,11.1,3.9,28.4,62.3,239,7.07,23099.17,43471.24,1.23,13.5
2021-09-25,15.9,9.2,12.5,13.0,5.8,22.8,41.4,281,6.34,3464.97,43248.38,1.59,1.0
2021-09-26,16.9,11.5,13.9,13.5,8.5,20.9,40.0,313,10.69,39367.58,43024.82,1.96,0.5
2021-09-27,12.6,7.4,10.2,9.4,5.1,15.7,30.2,357,9.14,30335.93,42800.28,1.45,0.0
2021-09-28,13.6,5.8,9.6,10.3,3.6,14.0,29.2,38,11.35,37241.88,42574.89,1.59,0.3
2021-09-29,11.5,6.2,8.8,8.3,3.7,14.1,30.2,77,8.1,22279.55,42348.8,1.31,0.0
2021-09-30,12.0,4.0,8.1,9.5,1.5,10.9,22.7,102,11.2,36925.07,42122.14,1.54,0.0
2021-10-01,14.9,2.2,8.0,12.0,-1.1,11.5,25.9,131,14.46,39906.84,41895.05,1.99,0.0
2021-10-02,15.1,3.2,8.5,11.8,0.1,14.3,30.2,137,14.13,39517.03,41667.66,2.01,0.0
2021-10-03,15.2,3.4,8.6,11.7,0.4,12.3,26.6,131,14.08,39490.14,41440.13,2.05,0.0
2021-10-04,15.1,4.5,9.3,11.5,1.9,16.3,33.1,123,13.05,39099.07,41212.59,2.01,0.0
2021-10-05,14.6,5.2,9.5,10.7,2.4,17.2,35.6,120,12.53,39003.74,40985.18,1.97,0.0
